Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-180solutions,40,16,9.575,0,204.375,1504,37.6,8175,204.375,0,654,2870,43,697,705,98,604,113,162,232,47,86,47,0.030900723,0.056541749,0.030900723,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,39,15,11.35897436,0,220.2051282,1560,40.0,8588,220.2051282,0,638,3002,42,652,830,99,640,120,176,259,47,85,47,0.029265255,0.052926526,0.029265255,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,37,15,10.13513514,0,214.6486486,1445,39.05405405,7942,214.6486486,0,624,2814,40,665,663,92,596,113,161,230,43,79,43,0.029512697,0.054221002,0.029512697,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,87,0,8
Spyware-180solutions,39,15,10.64102564,0,216.974359,1549,39.71794872,8462,216.974359,0,638,2965,42,652,774,99,634,120,176,259,47,85,47,0.029467085,0.053291536,0.029467085,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,41,16,10.09756098,0,210.1219512,1614,39.36585366,8615,210.1219512,0,642,3014,44,667,763,103,645,126,180,267,47,87,47,0.028313253,0.052409639,0.028313253,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,41,16,9.731707317,0,207.6341463,1605,39.14634146,8513,207.6341463,0,642,2979,44,667,718,103,642,126,180,267,46,86,46,0.027912621,0.052184466,0.027912621,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,40,16,9.8,0,208.05,1556,38.9,8322,208.05,0,639,2916,43,662,700,101,608,123,177,262,46,85,46,0.028858218,0.053324969,0.028858218,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,39,15,9.923076923,0,210.0769231,1518,38.92307692,8193,210.0769231,0,636,2882,42,657,693,100,600,119,175,255,45,83,45,0.029032258,0.053548387,0.029032258,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,120,87,0,8
Spyware-180solutions,38,15,9.947368421,0,212.0789474,1483,39.02631579,8059,212.0789474,0,631,2835,41,653,676,98,594,116,174,248,45,82,45,0.029920213,0.054521277,0.029920213,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,118,87,0,8
Spyware-180solutions,38,15,10.13157895,0,214.2105263,1492,39.26315789,8140,214.2105263,0,634,2855,41,676,687,98,600,116,175,252,45,82,45,0.029801325,0.054304636,0.029801325,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,118,87,0,8
Spyware-180solutions,37,15,10.18918919,0,215.0810811,1445,39.05405405,7958,215.0810811,0,626,2818,40,665,670,92,596,113,160,230,43,79,43,0.029492455,0.054183813,0.029492455,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,87,0,8
Spyware-180solutions,39,15,11.41025641,0,220.8205128,1563,40.07692308,8612,220.8205128,0,642,3004,42,656,831,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,37,15,10.16216216,0,215.1351351,1446,39.08108108,7960,215.1351351,0,628,2815,40,669,662,92,596,113,162,230,43,79,43,0.029472241,0.054146676,0.029472241,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,10.74358974,0,217.8974359,1552,39.79487179,8498,217.8974359,0,642,2971,42,656,782,99,634,120,177,260,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,10.2195122,0,211.0731707,1616,39.41463415,8654,211.0731707,0,646,3021,44,671,771,103,645,126,181,267,47,87,47,0.028279182,0.05234657,0.028279182,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,9.804878049,0,208.3902439,1607,39.19512195,8544,208.3902439,0,646,2984,44,671,724,103,642,126,181,267,46,86,46,0.027878788,0.052121212,0.027878788,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.85,0,208.675,1558,38.95,8347,208.675,0,643,2919,43,666,702,101,608,123,178,262,46,85,46,0.028822055,0.053258145,0.028822055,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,15,9.974358974,0,210.6923077,1521,39.0,8217,210.6923077,0,641,2883,42,661,694,100,600,119,177,255,45,83,45,0.028976175,0.053444945,0.028976175,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,38,15,10.0,0,212.5789474,1484,39.05263158,8078,212.5789474,0,635,2834,41,657,675,98,594,116,175,248,45,82,45,0.029900332,0.05448505,0.029900332,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,38,15,10.18421053,0,214.5789474,1493,39.28947368,8154,214.5789474,0,639,2852,41,680,685,98,600,116,176,252,45,82,45,0.029761905,0.054232804,0.029761905,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.21621622,0,215.5405405,1446,39.08108108,7975,215.5405405,0,630,2818,40,669,668,92,596,113,162,230,43,79,43,0.029452055,0.054109589,0.029452055,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,41,16,11.07317073,0,215.1707317,1621,39.53658537,8823,220.575,0,655,3035,43,700,846,102,661,123,188,264,57,96,57,0.034009547,0.057279236,0.034009547,4,4,24,1.0,2,0,3,2,7,4,9,0.046511628,0.0,0.069767442,0.046511628,0.162790698,0.093023256,0.209302326,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,37,15,9.918918919,0,207.7837838,1435,38.78378378,7689,213.5833333,0,636,2634,38,644,646,91,593,110,146,227,49,84,49,0.033469945,0.057377049,0.033469945,3,3,18,1.0,0,0,1,0,5,2,6,0.0,0.0,0.027027027,0.0,0.135135135,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,43,17,10.04651163,0,207.0465116,1674,38.93023256,8904,212.0,0,658,3078,45,713,803,106,666,129,192,272,51,92,51,0.029599536,0.053395241,0.029599536,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.023255814,0.0,0.11627907,0.046511628,0.162790698,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,43,17,9.581395349,0,204.627907,1665,38.72093023,8800,209.5238095,0,659,3037,45,713,752,106,663,129,192,272,52,93,52,0.03033839,0.054259043,0.03033839,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.023255814,0.0,0.11627907,0.046511628,0.162790698,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,17,9.547619048,0,203.952381,1616,38.47619048,8567,208.9512195,0,656,2960,44,710,722,104,629,126,189,267,50,90,50,0.030156815,0.054282268,0.030156815,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.023809524,0.0,0.119047619,0.047619048,0.166666667,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,41,16,9.658536585,0,205.7560976,1578,38.48780488,8437,210.925,0,653,2921,43,706,714,103,621,122,187,262,49,88,49,0.030415891,0.054624457,0.030415891,4,4,24,1.0,1,0,2,1,6,3,8,0.023809524,0.0,0.047619048,0.023809524,0.142857143,0.071428571,0.19047619,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,40,16,9.775,0,209.65,1551,38.775,8387,215.0512821,0,650,2901,42,724,710,101,621,119,188,257,49,88,49,0.031190325,0.056015277,0.031190325,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,9.7,0,208.875,1551,38.775,8356,214.2564103,0,652,2888,42,724,700,101,621,119,188,257,48,86,48,0.03063178,0.05488194,0.03063178,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,9.7,0,208.375,1551,38.775,8336,213.7435897,0,651,2883,42,724,693,101,621,119,188,257,50,88,50,0.031908105,0.056158264,0.031908105,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,39,16,9.615384615,0,208.8461538,1504,38.56410256,8146,214.3684211,0,641,2838,41,713,669,95,617,116,172,235,48,85,48,0.031620553,0.05599473,0.031620553,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.025641026,0.0,0.128205128,0.051282051,0.179487179,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,16,11.0952381,0,216.6904762,1682,40.04761905,9101,216.6904762,0,672,3134,45,718,870,106,678,126,185,276,54,95,54,0.031123919,0.054755043,0.031123919,8,3,48,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,40,16,9.8,0,210.725,1565,39.125,8429,210.725,0,657,2947,43,731,697,99,634,119,170,247,50,89,50,0.031545741,0.05615142,0.031545741,9,3,54,1.125,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,16,10.42857143,0,213.6190476,1671,39.78571429,8972,213.6190476,0,672,3097,45,718,813,106,672,126,185,276,54,95,54,0.031322506,0.055104408,0.031322506,8,3,48,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,17,10.0,0,207.9545455,1735,39.43181818,9150,207.9545455,0,675,3158,47,733,813,110,683,132,189,284,54,97,54,0.030201342,0.054250559,0.030201342,8,3,48,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,17,9.704545455,0,205.5681818,1726,39.22727273,9045,205.5681818,0,676,3126,47,733,773,110,680,132,189,284,53,96,53,0.029842342,0.054054054,0.029842342,8,3,48,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,43,17,9.651162791,0,205.4883721,1677,39.0,8836,205.4883721,0,674,3055,46,728,742,108,646,129,186,279,53,95,53,0.030778165,0.055168409,0.030778165,8,3,48,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,16,9.761904762,0,207.0,1639,39.02380952,8694,207.0,0,669,3017,45,723,735,107,638,125,184,272,52,93,52,0.031007752,0.055456172,0.031007752,8,3,48,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,41,16,9.780487805,0,209.097561,1603,39.09756098,8573,209.097561,0,665,2978,44,719,720,105,632,122,183,265,52,92,52,0.031882281,0.056407112,0.031882281,9,3,54,1.125,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,9.925,0,211.5,1565,39.125,8460,211.5,0,658,2946,43,731,705,99,634,119,170,247,50,89,50,0.031486146,0.05604534,0.031486146,9,3,54,1.125,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,9.9,0,211.325,1565,39.125,8453,211.325,0,660,2951,43,731,704,99,634,119,169,247,50,89,50,0.031525851,0.056116015,0.031525851,9,3,54,1.125,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,16,10.76190476,0,209.4285714,1621,38.5952381,8796,209.4285714,0,667,3060,45,684,842,105,648,120,178,261,51,92,51,0.030520646,0.055056852,0.030520646,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.475,0,204.15,1504,37.6,8166,204.15,0,650,2867,43,697,700,98,604,113,162,232,47,86,47,0.030900723,0.056541749,0.030900723,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,42,16,10.0952381,0,206.5714286,1610,38.33333333,8676,206.5714286,0,667,3023,45,684,790,105,642,120,178,261,51,92,51,0.030722892,0.055421687,0.030722892,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,44,17,9.636363636,0,200.9318182,1674,38.04545455,8841,200.9318182,0,671,3076,47,699,784,109,653,126,182,269,51,94,51,0.029582367,0.054524362,0.029582367,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,44,17,9.272727273,0,198.5681818,1665,37.84090909,8737,198.5681818,0,671,3040,47,699,742,109,650,126,182,269,50,93,50,0.029205607,0.05432243,0.029205607,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,43,17,9.325581395,0,198.744186,1616,37.58139535,8546,198.744186,0,668,2972,46,694,726,107,616,123,179,264,50,92,50,0.030175015,0.055522028,0.030175015,4,4,24,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,42,16,9.333333333,0,200.2857143,1576,37.52380952,8412,200.2857143,0,666,2934,45,689,719,106,608,119,177,255,49,90,49,0.030453698,0.055935364,0.030453698,4,4,24,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,120,86,0,8
Spyware-180solutions,41,16,9.341463415,0,201.804878,1539,37.53658537,8274,201.804878,0,660,2889,44,685,706,104,602,116,176,249,49,90,49,0.031390135,0.057655349,0.031390135,4,4,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,41,16,9.390243902,0,201.804878,1539,37.53658537,8274,201.804878,0,661,2882,44,685,712,104,602,116,176,248,49,89,49,0.031450578,0.057124519,0.031450578,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,40,16,9.525,0,204.5,1504,37.6,8180,204.5,0,655,2870,43,697,698,98,604,113,163,232,47,86,47,0.030900723,0.056541749,0.030900723,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,46,18,10.36956522,0,203.1304348,1757,38.19565217,9344,203.1304348,0,705,3205,49,752,890,113,672,126,202,280,63,108,63,0.034634415,0.059373282,0.034634415,5,21,30,1.25,2,0,2,2,6,4,8,0.041666667,0.0,0.041666667,0.041666667,0.125,0.083333333,0.166666667,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,37,15,10.13513514,0,215.1891892,1448,39.13513514,7962,215.1891892,0,624,2818,40,673,662,92,596,113,161,231,44,80,44,0.030136986,0.054794521,0.030136986,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,10.76923077,0,217.8974359,1553,39.82051282,8498,217.8974359,0,642,2972,42,660,779,99,634,120,177,260,48,86,48,0.03,0.05375,0.03,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,11.3902439,0,215.9512195,1617,39.43902439,8854,215.9512195,0,646,3123,44,675,866,103,645,126,181,268,48,88,48,0.028846154,0.052884615,0.028846154,3,3,18,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.119047619,0.071428571,0.166666667,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,9.87804878,0,208.9268293,1608,39.2195122,8566,208.9268293,0,646,2996,44,675,730,103,642,126,181,268,47,87,47,0.028450363,0.052663438,0.028450363,3,3,18,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.119047619,0.071428571,0.166666667,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.85,0,209.175,1559,38.975,8367,209.175,0,643,2931,43,670,706,101,608,123,178,263,47,86,47,0.029411765,0.053817272,0.029411765,3,3,18,1.0,1,0,1,1,5,3,7,0.024390244,0.0,0.024390244,0.024390244,0.12195122,0.073170732,0.170731707,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,15,10.02564103,0,211.2307692,1524,39.07692308,8238,211.2307692,0,640,2894,42,665,698,100,600,119,176,259,46,84,46,0.029525032,0.053915276,0.029525032,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,38,15,10.05263158,0,214.7368421,1495,39.34210526,8160,214.7368421,0,636,2861,41,684,681,98,600,116,176,253,46,83,46,0.03030303,0.054677207,0.03030303,3,3,18,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.18918919,0,215.6756757,1448,39.13513514,7980,215.6756757,0,625,2818,40,673,665,92,596,113,161,231,44,80,44,0.030054645,0.054644809,0.030054645,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.21621622,0,215.8918919,1448,39.13513514,7988,215.8918919,0,630,2825,40,673,669,92,596,113,162,231,44,80,44,0.030116359,0.054757016,0.030116359,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,42,18,10.76190476,0,211.1428571,1596,38.0,8870,221.75,0,645,3030,43,750,843,102,650,120,261,260,47,86,47,0.028658537,0.052439024,0.028658537,3,3,18,1.0,0,0,2,0,6,2,8,0.0,0.0,0.047619048,0.0,0.142857143,0.047619048,0.19047619,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,16,9.846153846,0,263.8205128,1525,39.1025641,10289,263.8205128,0,635,2872,42,2587,682,97,610,116,386,238,45,84,45,0.029239766,0.054580897,0.029239766,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,40,16,10.775,0,225.8,1582,39.55,9032,225.8,0,644,2997,43,889,800,102,644,120,399,260,47,87,47,0.028869779,0.053439803,0.028869779,3,3,18,1.0,1,0,1,1,5,3,7,0.024390244,0.0,0.024390244,0.024390244,0.12195122,0.073170732,0.170731707,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,46,21,10.39130435,0,207.6086957,1651,35.89130435,9554,227.4761905,0,648,3151,45,1057,888,106,655,126,404,268,48,89,48,0.028335301,0.052538371,0.028335301,3,3,18,1.0,1,0,5,1,9,3,11,0.021276596,0.0,0.106382979,0.021276596,0.191489362,0.063829787,0.234042553,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,48,23,8.75,0,197.3333333,1643,34.22916667,9478,225.6666667,0,649,3034,45,1251,765,106,652,126,402,268,46,87,46,0.027364664,0.051754908,0.027364664,3,3,18,1.0,3,0,9,3,13,5,15,0.058823529,0.0,0.176470588,0.058823529,0.254901961,0.098039216,0.294117647,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,48,23,8.479166667,0,202.8125,1657,35.25531915,9740,231.9047619,0,652,3017,45,1504,736,106,664,129,411,271,47,88,47,0.027777778,0.052009456,0.027777778,3,3,18,1.0,1,0,6,1,10,3,13,0.020408163,0.0,0.12244898,0.020408163,0.204081633,0.06122449,0.265306122,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,17,9.585365854,0,233.195122,1556,38.9,9561,239.025,0,643,2912,43,1703,704,103,610,122,399,257,46,85,46,0.028967254,0.053526448,0.028967254,3,3,18,1.0,1,0,1,1,5,3,9,0.023809524,0.0,0.023809524,0.023809524,0.119047619,0.071428571,0.214285714,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,40,17,9.65,0,242.125,1530,39.23076923,9685,248.3333333,0,636,2879,41,1925,698,99,610,119,395,252,46,84,46,0.029639175,0.054123711,0.029639175,3,3,18,1.0,5,0,6,5,10,7,13,0.111111111,0.0,0.133333333,0.111111111,0.222222222,0.155555556,0.288888889,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,46,23,8.47826087,0,215.9347826,1533,34.06666667,9939,254.8461538,0,642,2886,42,2154,700,101,610,119,399,252,46,84,46,0.029792746,0.054404145,0.029792746,3,3,18,1.0,1,0,7,1,11,3,15,0.021276596,0.0,0.14893617,0.021276596,0.234042553,0.063829787,0.319148936,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,40,17,9.925,0,256.0,1536,39.38461538,10240,262.5641026,0,644,2901,42,2392,711,101,622,119,406,254,46,84,46,0.029658285,0.054158607,0.029658285,3,3,18,1.0,3,0,3,3,7,5,10,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.23255814,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,60,23,7.783333333,0,151.1166667,1718,28.63333333,9083,206.4318182,0,658,3091,47,695,883,109,710,126,185,282,48,91,48,0.027444254,0.052029731,0.027444254,63,1011,378,10.5,18,0,34,18,38,20,40,0.230769231,0.0,0.435897436,0.230769231,0.487179487,0.256410256,0.512820513,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,38,15,9.973684211,0,212.9210526,1481,38.97368421,8092,218.7027027,0,844,2696,39,623,673,93,628,113,147,245,44,80,44,0.029274784,0.05322688,0.029274784,60,18558,360,15.0,1,0,2,1,6,3,8,0.025641026,0.0,0.051282051,0.025641026,0.153846154,0.076923077,0.205128205,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,42,16,10.45238095,0,214.7142857,1643,39.11904762,9019,219.9756098,0,849,3025,44,676,824,104,684,126,186,281,47,87,47,0.027843602,0.051540284,0.027843602,57,18517,342,11.4,4,0,5,4,9,5,11,0.086956522,0.0,0.108695652,0.086956522,0.195652174,0.108695652,0.239130435,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,44,17,9.931818182,0,209.2954545,1709,38.84090909,9210,214.1860465,0,868,3085,46,694,806,108,698,132,191,289,47,89,47,0.026811181,0.050770108,0.026811181,61,18559,366,12.2,1,0,2,1,6,3,8,0.022222222,0.0,0.044444444,0.022222222,0.133333333,0.066666667,0.177777778,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,44,17,9.704545455,0,208.1136364,1709,38.84090909,9158,212.9767442,0,868,3069,46,694,783,108,698,132,191,289,47,89,47,0.026857143,0.050857143,0.026857143,61,18559,366,12.2,1,0,2,1,6,3,8,0.022222222,0.0,0.044444444,0.022222222,0.133333333,0.066666667,0.177777778,138,389,221,26,24,116,0,122,86,0,8
